-7.184632199172600320e-01,-2.063161843972931841e-01,4.902122743564802515e-02
1.427674969249862258e+00,5.798886720631630798e-01,-2.074663122171956087e-01
-4.458629918939908121e-01,7.756185910378124992e-01,-3.704747718994284011e-01
-1.955728035355063898e+00,-9.704141605498304290e-01,2.508798410961309289e-01
1.973500436812684056e+00,-1.241801961736408666e+00,-2.521731457937010368e-01
1.558515618670868186e+00,3.865286565373819982e-01,2.000128511536571896e-01
-1.354294175117047638e+00,-2.504882067854246053e-01,-2.039257599980063562e-01
6.157379946144383442e-01,1.176611858829054391e+00,1.985479034931895981e-01
6.842480552711593944e-01,3.257921257537022552e-01,-1.477892565676177383e-01
2.448606168373280045e+00,-2.272556905241923386e-01,-1.675950165958739468e-02
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
2.637264885814985860e+00,1.355837095775688228e-01,4.683757654382168095e-02
3.493678926120044048e-01,-1.731662984923409698e-01,5.762904830170068743e-02
-1.961506882483704528e-01,-2.438446217668914229e-01,-2.921631787334110220e-01
3.591011318614667935e+00,2.018417431597655520e-01,4.262580576943035826e-01
-8.838845598764656364e-01,1.791608390307795284e+00,-6.759043730466891553e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
-1.405839550714507613e+00,1.077203939341905725e+00,-1.894803985233449173e-01
7.402986384526133445e-01,1.863408795802362627e+00,-4.459679381761884609e-01
-1.433773044517021367e+00,-2.560097095839407588e-01,-2.355441334272134479e-01
-7.573148683346263565e-01,-1.255435000458374750e+00,1.647405880076678319e-01
-9.568998281171801068e-01,-2.228806927928424497e-01,-4.583389285197247975e-02
-5.253418612939644294e-01,7.700970882392959016e-01,-4.020931453286351043e-01
1.624766600095440550e-01,-1.517422953015220788e+00,-5.167143346058116621e-02
-1.089691557953858414e+00,2.080707204957088940e+00,-1.730350124764508390e-02
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
8.884711640857348991e-01,-1.107000622775069776e-01,-1.150992876224096628e+00
2.529852522612499488e+00,-1.203151442146793704e+00,-3.084453178925345915e-02
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
4.459950426476660956e-01,-8.195830104448801334e-01,-6.329505282715456316e-01
-4.345026467728775321e-01,-5.124761593422706429e-01,-4.203377814662555001e-01
-3.663841224940173613e-01,7.811400938363288748e-01,-3.388563984702215315e-01
6.986591678621452417e-02,1.302216986438728075e+00,-1.421036428301477861e-01
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
2.637264885814985860e+00,1.355837095775688228e-01,4.683757654382168095e-02
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
-1.848315672152576639e+00,3.683209911745322085e-01,3.285619494292060794e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
5.024240929220822327e-01,6.318979125972939981e-01,5.464579988724864279e+00
1.444873129447546312e+00,-5.843631133006905731e-01,6.827455973471474593e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
2.454436670290258249e+00,2.660635788745996599e+00,-4.581163112614305977e-01
2.352832128824222657e-01,-1.400581508150968990e-01,4.284417085861297880e-01
-1.848315672152576639e+00,3.683209911745322085e-01,3.285619494292060794e-01
5.534074058501530224e-01,5.191521412794830592e-01,-5.552684199384705366e-01
2.419555294095174225e-01,-1.511901450216703857e+00,-2.005306003137447349e-02
-1.768836802752603576e+00,3.738424939730490282e-01,3.601803228584126715e-01
4.499513112692722916e-01,-8.094927627607427789e-01,-6.309125755644967581e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
6.049527814476128862e-01,-8.085400048478472712e-01,-5.697137814131321143e-01
-1.150254661878899132e+00,4.418302329863997291e-01,-8.168232282381778786e-01
1.677288326994468504e+00,4.371690578816621042e-01,2.278319499199051024e-01
6.844316508475862815e-01,-8.030185020493311177e-01,-5.380954079839250781e-01
-1.433773044517021367e+00,-2.560097095839407588e-01,-2.355441334272134479e-01
-1.848315672152576639e+00,3.683209911745322085e-01,3.285619494292060794e-01
-8.367937377346000849e-01,-1.260956503256891015e+00,1.331222145784611566e-01
1.305805437891034204e+00,2.043732299497065252e+00,-1.863387670226969162e-01
-1.848315672152576639e+00,3.683209911745322085e-01,3.285619494292060794e-01
1.973500436812684056e+00,-1.241801961736408666e+00,-2.521731457937010368e-01
7.123651446500999240e-01,5.301951468765156994e-01,-4.920316730800569083e-01
-3.943176162965308373e-01,-5.520735550895178312e-01,-3.849201333740899789e-01
-1.848315672152576639e+00,3.683209911745322085e-01,3.285619494292060794e-01
1.200160559527792214e+00,-2.764201066484155977e-01,-3.097242789146446573e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
9.679500334857086274e-01,-1.051785594789909073e-01,-1.119374502794889814e+00
-6.110508567147727721e-01,1.132418967327069925e+00,1.267033357687231410e-01
2.001433930615196921e+00,9.141168718943815108e-02,-2.061094108898327004e-01
9.228682590475070224e-01,-7.864539936537814357e-01,-4.432402876963049132e-01
2.956128416690393945e-01,3.139943019571424632e+00,5.857727426173520158e-03
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
-1.246881811914560600e+00,1.088246944938938920e+00,-1.262436516649313722e-01
2.529852522612499488e+00,-1.203151442146793704e+00,-3.084453178925345915e-02
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
-2.755449079729304640e-01,-5.014331537452376697e-01,-3.571010346078419273e-01
8.193353173463266970e-01,2.872930216116196700e+00,-5.262696506560428089e-01
6.049527814476128862e-01,-8.085400048478472712e-01,-5.697137814131321143e-01
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
9.493877649786245376e-01,1.331893458808959263e+00,-3.606138299453386376e-01
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
-1.955728035355063898e+00,-9.704141605498304290e-01,2.508798410961309289e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
6.441619706958262581e-01,-5.113540771222537806e-01,-5.401935736308668412e-01
-1.405839550714507613e+00,1.077203939341905725e+00,-1.894803985233449173e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
-1.876249165955090614e+00,-9.648926577513139424e-01,2.824982145253375765e-01
8.419754017761376108e-01,-6.841692915404130014e-03,-4.382959382784136770e-01
3.628099526055787116e+00,1.676728376190700809e+00,5.106223497472155426e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
-5.739626492736533692e-01,2.607305600358004405e+00,2.110676278216354063e-01
1.531024315374615030e+00,-1.950684909903781072e+00,2.658692021588497378e-01
6.049527814476128862e-01,-8.085400048478472712e-01,-5.697137814131321143e-01
3.489257021057442509e-01,8.308336190229768103e-01,-5.429103760736018330e-02
2.529852522612499488e+00,-1.203151442146793704e+00,-3.084453178925345915e-02
2.115051300047109617e+00,-7.036314516760361348e-01,3.103531374179740315e-02
1.427674969249862258e+00,5.798886720631630798e-01,-2.074663122171956087e-01
-1.281041387874911619e+00,-4.327727595518821024e-01,5.424877170238251445e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
3.483598955412181120e+00,-1.136893408564597419e+00,3.485759493612284321e-01
-1.377906056911994082e+00,2.410417588267752098e+00,-1.434166636194768030e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
9.679500334857086274e-01,-1.051785594789909073e-01,-1.119374502794889814e+00
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
3.209922083032306084e-01,-5.023800299028701177e-01,-1.003547725112284572e-01
1.814542698012736377e+00,-1.252844967333441417e+00,-3.154098926521147206e-01
1.320262606047374998e+00,-7.588464796611997798e-01,-2.851484205502707314e-01
2.419555294095174225e-01,-1.511901450216703857e+00,-2.005306003137447349e-02
-1.405839550714507613e+00,1.077203939341905725e+00,-1.894803985233449173e-01
2.370894783812551587e+00,-1.214194447743826899e+00,-9.408127864766684112e-02
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
-9.912969230789521191e-01,4.528732385834323138e-01,-7.535864813797646944e-01
-1.394563855268807995e+00,4.117621814165273869e-02,-2.060239256449481471e-01
2.529852522612499488e+00,-1.203151442146793704e+00,-3.084453178925345915e-02
-1.876249165955090614e+00,-9.648926577513139424e-01,2.824982145253375765e-01
-1.768066024715377660e+00,-2.039795999359559353e-01,5.255399747805657107e+00
8.884711640857348991e-01,-1.107000622775069776e-01,-1.150992876224096628e+00
9.742300390685399991e-01,-9.853355119780786708e-01,-6.737949775465881808e-02
-5.253418612939644294e-01,7.700970882392959016e-01,-4.020931453286351043e-01
-1.876249165955090614e+00,-9.648926577513139424e-01,2.824982145253375765e-01
-1.128547250234223087e+00,1.587237826347272396e+00,-5.596438974168490427e-02
3.402706098140810820e+00,-3.572811078262191908e-01,3.535202987791194462e-01
2.648187084292836335e+00,-7.041605607384607834e-01,3.943473013399315802e-02
7.357934308686197022e-01,-1.001900020373628131e+00,-1.622346180422792883e-01
2.052979306212657562e+00,-1.236280458937891957e+00,-2.205547723644941949e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
-1.558810080966104017e-01,-5.355090466939684823e-01,-2.900650130864692589e-01
-2.829489844724376590e-01,7.967518443189823829e-01,-3.052000723339657329e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
-1.796770296555117108e+00,-9.593711549527971227e-01,3.141165879545444461e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
2.115051300047109617e+00,-7.036314516760361348e-01,3.103531374179740315e-02
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
-4.737964856965043436e-01,-5.575950578880340958e-01,-4.165385068032965710e-01
1.507153838649835320e+00,5.854101748616796774e-01,-1.758479387879888778e-01
8.713228834500470477e-01,5.412381524735485616e-01,-4.287949262216432245e-01
-4.458629918939908121e-01,7.756185910378124992e-01,-3.704747718994284011e-01
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
-4.458629918939908121e-01,7.756185910378124992e-01,-3.704747718994284011e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
2.211937045012604575e+00,-1.225237453340859650e+00,-1.573180255060805111e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
1.928418662374482784e+00,-1.923077395911200194e+00,4.239610693048840862e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
3.006725739012340970e+00,-1.170022425355695450e+00,1.588657087859876860e-01
3.159219876653027725e+00,8.499881605434587151e-01,-4.395863979795223142e-01
-1.796770296555117108e+00,-9.593711549527971227e-01,3.141165879545444461e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
-7.194354137804455374e-02,6.392357660906394790e-01,-9.275383396910146239e-01
2.637264885814985860e+00,1.355837095775688228e-01,4.683757654382168095e-02
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
2.291415914412577859e+00,-1.219715950542343386e+00,-1.256996520768737247e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
-1.768836802752603576e+00,3.738424939730490282e-01,3.601803228584126715e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
-1.326360681314534995e+00,1.082725442140422212e+00,-1.578620250941382142e-01
2.481235778495807232e+00,7.840763252065054145e-02,7.366964904270767445e-01
-1.796770296555117108e+00,-9.593711549527971227e-01,3.141165879545444461e-01
1.444873129447546312e+00,-5.843631133006905731e-01,6.827455973471474593e-01
3.466867955845869709e+00,-8.664938368383231504e-01,5.975134005022701089e+00
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
5.432041635075660624e-01,3.298180512072061532e+00,1.390134048628379471e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
9.228682590475070224e-01,-7.864539936537814357e-01,-4.432402876963049132e-01
-9.885052769092087521e-01,3.231636301116477483e+00,7.751737106780545172e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
4.459950426476660956e-01,-8.195830104448801334e-01,-6.329505282715456316e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
1.921955061215224081e+00,8.589018439092177548e-02,-2.377277843190395701e-01
-4.179294980914773361e-01,2.108832239963659205e+00,-3.244110369955600093e-01
-1.087924073114613810e+00,1.099289950535971672e+00,-6.300690480651771619e-02
-1.087924073114613810e+00,1.099289950535971672e+00,-6.300690480651771619e-02
-1.342738183912996375e+00,1.156841562982472871e+00,5.459555349855560458e+00
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
7.639105202475600098e-01,-7.974969992508145200e-01,-5.064770345547183750e-01
1.347753909343627710e+00,1.578367086779964401e+00,-3.510047715554633352e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
-6.327542244964513563e-01,-5.686380634850668470e-01,-4.797752536617103103e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
4.580078474016225698e+00,2.724403664194015473e+00,9.357462344565703471e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
2.637264885814985860e+00,1.355837095775688228e-01,4.683757654382168095e-02
-1.354294175117047638e+00,-2.504882067854246053e-01,-2.039257599980063562e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
1.624766600095440550e-01,-1.517422953015220788e+00,-5.167143346058116621e-02
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
-1.955728035355063898e+00,-9.704141605498304290e-01,2.508798410961309289e-01
3.432053579814721367e+00,1.907987375627326343e-01,3.630213108358897323e-01
1.002347128447480751e+00,-7.809324908552653932e-01,-4.116219142670980435e-01
1.292145516668434135e+00,-9.632495007840136125e-01,5.909399596216873690e-02
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
-1.768836802752603576e+00,3.738424939730490282e-01,3.601803228584126715e-01
-1.433773044517021367e+00,-2.560097095839407588e-01,-2.355441334272134479e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
2.637264885814985860e+00,1.355837095775688228e-01,4.683757654382168095e-02
-5.253418612939644294e-01,7.700970882392959016e-01,-4.020931453286351043e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
2.605796422333982232e+00,7.652045694939583198e-01,9.218064875769818589e-02
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
3.489257021057442509e-01,8.308336190229768103e-01,-5.429103760736018330e-02
4.459950426476660956e-01,-8.195830104448801334e-01,-6.329505282715456316e-01
2.450373653212524871e+00,-1.208672944945310634e+00,-6.246290521846020738e-02
-3.663841224940173613e-01,7.811400938363288748e-01,-3.388563984702215315e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
7.123651446500999240e-01,5.301951468765156994e-01,-4.920316730800569083e-01
1.735063828612763093e+00,-1.258366470131958126e+00,-3.470282660813215903e-01
-2.589717592915304345e-01,2.119875245560691290e+00,-2.611742901371463810e-01
-1.717291427155143158e+00,-9.538496521542809692e-01,3.457349613837512603e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
-6.327542244964513563e-01,-5.686380634850668470e-01,-4.797752536617103103e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
7.918440140500735414e-01,5.357166496750320750e-01,-4.604132996508502607e-01
1.075362396688195776e+00,1.233556592245372396e+00,-1.041692394461814608e+00
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
1.814542698012736377e+00,-1.252844967333441417e+00,-3.154098926521147206e-01
-1.405839550714507613e+00,1.077203939341905725e+00,-1.894803985233449173e-01
-8.883391133320599486e-01,6.673564287043923238e-02,1.475675760531225400e-01
3.006725739012340970e+00,-1.170022425355695450e+00,1.588657087859876860e-01
-1.848315672152576639e+00,3.683209911745322085e-01,3.285619494292060794e-01
6.840781538797373607e-01,-6.067350511651073974e-01,-5.289547272721508708e-01
2.635143904007891447e+00,1.313284414882910367e+00,1.016816608144688189e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
-4.458629918939908121e-01,7.756185910378124992e-01,-3.704747718994284011e-01
-1.509295645295389177e+00,-2.514409646983201130e-01,-2.651245541493710278e-01
-4.737964856965043436e-01,-5.575950578880340958e-01,-4.165385068032965710e-01
-6.327542244964513563e-01,-5.686380634850668470e-01,-4.797752536617103103e-01
-1.955728035355063898e+00,-9.704141605498304290e-01,2.508798410961309289e-01
2.239870538815118106e+00,1.079761955849874722e-01,-1.112542906022122441e-01
-1.717291427155143158e+00,-9.538496521542809692e-01,3.457349613837512603e-01
-5.253418612939644294e-01,7.700970882392959016e-01,-4.020931453286351043e-01
-6.327542244964513563e-01,-5.686380634850668470e-01,-4.797752536617103103e-01
-9.162726071345732581e-01,-1.266478006055407723e+00,1.015038411492541481e-01
-1.876249165955090614e+00,-9.648926577513139424e-01,2.824982145253375765e-01
-1.955728035355063898e+00,-9.704141605498304290e-01,2.508798410961309289e-01
2.210169560173359304e+00,-2.438201989197413266e-01,-1.116146219472081702e-01
1.393277874288090024e+00,1.255642603439437899e+00,-9.152189007449874625e-01
6.049527814476128862e-01,-8.085400048478472712e-01,-5.697137814131321143e-01
4.459950426476660956e-01,-8.195830104448801334e-01,-6.329505282715456316e-01
-1.796770296555117108e+00,-9.593711549527971227e-01,3.141165879545444461e-01
-1.433773044517021367e+00,-2.560097095839407588e-01,-2.355441334272134479e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
-1.876249165955090614e+00,-9.648926577513139424e-01,2.824982145253375765e-01
2.963939496812627805e+00,2.999428128581938413e+00,4.850499214004745374e-01
-1.623446092558688825e-01,1.473458533608153154e+00,-9.517538667103929706e-01
5.534074058501530224e-01,5.191521412794830592e-01,-5.552684199384705366e-01
1.268717230449914357e+00,5.688456664661305506e-01,-2.707030590756092092e-01
-1.558810080966104017e-01,-5.355090466939684823e-01,-2.900650130864692589e-01
-1.876249165955090614e+00,-9.648926577513139424e-01,2.824982145253375765e-01
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
3.230705179055920251e+00,1.649120862198118154e+00,3.525304826011817494e-01
-1.433773044517021367e+00,-2.560097095839407588e-01,-2.355441334272134479e-01
-1.279475142940968424e-01,7.977046022318783347e-01,-2.440012781826011445e-01
4.796851436737400443e-01,-1.102770040052708289e+00,9.308342167979498372e-02
1.002347128447480751e+00,-7.809324908552653932e-01,-4.116219142670980435e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
-6.327542244964513563e-01,-5.686380634850668470e-01,-4.797752536617103103e-01
-2.415900035174188554e-01,-1.731871676061949306e-01,2.387314680108891529e-01
-1.876249165955090614e+00,-9.648926577513139424e-01,2.824982145253375765e-01
-1.876249165955090614e+00,-9.648926577513139424e-01,2.824982145253375765e-01
-1.031920100198561618e+00,9.408211143947329269e-01,-7.465439663149313620e-01
3.006725739012340970e+00,-1.170022425355695450e+00,1.588657087859876860e-01
7.609199894405160869e-02,1.490023042003701725e+00,-8.568987464227725281e-01
-1.195336436317100848e+00,-2.394452011883916320e-01,-1.406890131395928112e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
-4.458629918939908121e-01,7.756185910378124992e-01,-3.704747718994284011e-01
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
-1.036378697517153613e+00,-2.284021955913589086e-01,-7.745226628117923839e-02
5.534074058501530224e-01,5.191521412794830592e-01,-5.552684199384705366e-01
6.049527814476128862e-01,-8.085400048478472712e-01,-5.697137814131321143e-01
1.215404370013210222e+00,2.877955067014577484e+00,-2.105542940420754849e-01
-1.246881811914560600e+00,1.088246944938938920e+00,-1.262436516649313722e-01
-1.081460471955355329e+00,-9.096776297661498534e-01,5.986819488174061066e-01
-1.564797289514454626e+00,1.066160933744873418e+00,-2.527171453817587121e-01
-1.848315672152576639e+00,3.683209911745322085e-01,3.285619494292060794e-01
2.419555294095174225e-01,-1.511901450216703857e+00,-2.005306003137447349e-02
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
1.814542698012736377e+00,-1.252844967333441417e+00,-3.154098926521147206e-01
-1.354294175117047638e+00,-2.504882067854246053e-01,-2.039257599980063562e-01
1.798165195414274997e+00,-1.178728846491390758e+00,5.302007482297583785e+00
1.846730117629003853e+00,5.681827322671934022e-02,3.261260135254886450e-01
5.717623346911882704e-02,3.123378511175874728e+00,-8.899739286144678352e-02
6.844316508475862815e-01,-8.030185020493311177e-01,-5.380954079839250781e-01
5.083256314119515284e-01,-1.621232928953089403e-01,1.208657951601145586e-01
3.489257021057442509e-01,8.308336190229768103e-01,-5.429103760736018330e-02
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
8.713228834500470477e-01,5.412381524735485616e-01,-4.287949262216432245e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
-1.405839550714507613e+00,1.077203939341905725e+00,-1.894803985233449173e-01
-1.326360681314534995e+00,1.082725442140422212e+00,-1.578620250941382142e-01
-1.717291427155143158e+00,-9.538496521542809692e-01,3.457349613837512603e-01
2.419555294095174225e-01,-1.511901450216703857e+00,-2.005306003137447349e-02
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
-1.405839550714507613e+00,1.077203939341905725e+00,-1.894803985233449173e-01
6.844316508475862815e-01,-8.030185020493311177e-01,-5.380954079839250781e-01
9.679500334857086274e-01,-1.051785594789909073e-01,-1.119374502794889814e+00
2.529852522612499488e+00,-1.203151442146793704e+00,-3.084453178925345915e-02
-8.531712403330615757e-01,-1.186840382414840356e+00,5.750539589528159468e+00
1.973500436812684056e+00,-1.241801961736408666e+00,-2.521731457937010368e-01
5.254739120476393799e-01,-8.140615076463636468e-01,-6.013321548423389284e-01
-6.327542244964513563e-01,-5.686380634850668470e-01,-4.797752536617103103e-01
3.493678926120044048e-01,-1.731662984923409698e-01,5.762904830170068743e-02
-1.405839550714507613e+00,1.077203939341905725e+00,-1.894803985233449173e-01
1.717656953047242530e+00,-7.312389656686177908e-01,-1.270565534042366329e-01
-2.074263836940703765e-01,7.921830994333619591e-01,-2.756196516118079587e-01
-7.184632199172600320e-01,-2.063161843972931841e-01,4.902122743564802515e-02
3.230705179055920251e+00,1.649120862198118154e+00,3.525304826011817494e-01
2.369127298973306761e+00,-2.327771933227087975e-01,-4.837787508879437537e-02
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
7.639105202475600098e-01,-7.974969992508145200e-01,-5.064770345547183750e-01
-3.554619240161665528e-01,-5.860417647970077998e-02,-3.462592448800501654e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
8.131051913254918606e-01,3.240773598002485656e+00,3.414520387052243089e-02
1.220450851098752315e-01,2.221598880395323494e+00,5.514334951958585584e+00
1.921955061215224081e+00,8.589018439092177548e-02,-2.377277843190395701e-01
2.007897531774456290e+00,-1.917555893112682597e+00,4.555794427340907893e-01
2.529852522612499488e+00,-1.203151442146793704e+00,-3.084453178925345915e-02
-4.737964856965043436e-01,-5.575950578880340958e-01,-4.165385068032965710e-01
2.488833765252030261e+00,1.984881857369722447e+00,2.496362772663612561e-01
1.624766600095440550e-01,-1.517422953015220788e+00,-5.167143346058116621e-02
-1.485318420114481786e+00,1.071682436543389239e+00,-2.210987719525518980e-01
1.200514056495640913e+00,-4.727035575326390959e-01,-3.188649596264192532e-01
2.744677249017473120e+00,1.474318861301931793e+00,1.245196848768967274e-01
1.689982054174562043e+00,-1.939641904306748987e+00,3.291059490172636437e-01
-6.327542244964513563e-01,-5.686380634850668470e-01,-4.797752536617103103e-01
-2.542756429715166133e-01,1.092324919679688700e+00,4.462179670456491443e-01
-1.592730783316968379e+00,-2.670527151809737321e-01,-2.987808802856269375e-01
-1.513251913916994873e+00,-2.615312123824571899e-01,-2.671625068564200678e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
3.318177615452974738e+00,8.610311661404912442e-01,-3.763496511211086859e-01
-5.532753550964778499e-01,-5.631165606865505824e-01,-4.481568802325035517e-01
6.328862752501264177e-01,5.246736440779992128e-01,-5.236500465092639445e-01
